Wavelength,Trans_25km,Trans_26km,Trans_27km,Trans_28km,Trans_29km,Trans_30km,Trans_31km,Trans_32km,Trans_33km,Trans_34km,Trans_35km,Trans_36km,Trans_37km,Trans_38km,Trans_39km,Trans_40km,Trans_41km,Trans_42km,Trans_43km,Trans_44km,Trans_45km
185.99999999999966,1.3468273826833032e-46,1.246558071707227e-39,1.829035002113459e-33,4.261636375832265e-28,1.5794658255742288e-23,9.327318178908724e-20,1.4588521554509262e-16,1.0031331880982462e-13,3.033509360767153e-11,4.0356916544776336e-09,2.3627777086045766e-07,7.598567799354154e-06,0.00016747246534885965,0.0025298156391725447,0.026193836089483936,0.18591099864621227,1.0,1.0,1.0,1.0,1.0
186.09999999999965,1.4810999374784362e-09,3.0696218112675104e-08,4.5429094386046356e-07,4.8012752799147455e-06,3.623907197489493e-05,0.00019535299158827897,0.0008213566198961556,0.00294108408302075,0.008969179212805217,0.023295559315099263,0.051531686799696386,0.10136988956765164,0.18514327316324505,0.31395864561594855,0.49431489623432495,0.7226082029028965,1.0,1.0,1.0,1.0,1.0
186.19999999999965,1.42e-321,1.72e-321,2.02e-321,6.286428906206884e-304,1.211864452033503e-252,1.3353609350365142e-210,3.6489352813608825e-175,9.444167152864563e-144,2.4162602724890375e-116,6.37512248382571e-93,1.8088909289323083e-73,6.672832499902748e-57,3.775547944538441e-42,3.305241333511871e-29,4.515912771128318e-18,9.713085888607061e-09,1.0,1.0,1.0,1.0,1.0
186.29999999999964,7.374731442142869e-26,4.670725552781112e-22,1.0906036354691533e-18,9.39312466680675e-16,2.9855865902076366e-13,3.5038166107255124e-11,1.994294467902893e-09,7.227451191446573e-08,1.6679124771444113e-06,2.451307400100393e-05,0.00022945785287663414,0.0015450583442398367,0.008450917027214224,0.037548204142112275,0.13552214378573896,0.39735299884818265,1.0,1.0,1.0,1.0,1.0
186.39999999999964,1.566e-321,1.87e-321,2.17e-321,1.8985854949249986e-276,7.2991063269388215e-230,1.1794388737869762e-191,1.9439758483393372e-159,7.140163214332614e-131,6.053658370579721e-106,1.2268269640120848e-84,6.152357614609736e-67,7.33794892373404e-52,1.9603060209725703e-38,1.1814538827094689e-26,1.6179652242443772e-16,5.0709009758098995e-08,1.0,1.0,1.0,1.0,1.0
186.49999999999963,1.374991718450256e-295,3.006330864611142e-250,3.0028965336611864e-210,1.477212933065887e-175,3.8546133858774983e-146,5.741167043955513e-122,1.4776863615834964e-101,1.907131454094862e-83,1.251608184784354e-67,4.2353244988640604e-54,7.492813223985696e-43,2.886689954914634e-33,1.0001042936955518e-24,3.1249189446922224e-17,8.831529214176059e-11,2.264066148046986e-05,1.0,1.0,1.0,1.0,1.0
186.59999999999962,9.733379502733671e-132,9.981129640672984e-112,4.85791697846641e-94,1.1383464622366651e-78,1.3026251326874907e-65,7.382763655114454e-55,9.153989057445391e-46,1.0869652986452043e-37,1.2394482338395316e-30,1.3609409813068782e-24,1.4429004053353404e-19,2.781039557641217e-15,1.830805423665484e-11,4.11900081810252e-08,3.1688845130471565e-05,0.008341337728904373,1.0,1.0,1.0,1.0,1.0
186.69999999999962,5.766430450330329e-75,1.1626010447599967e-63,1.1626140381224176e-53,5.792658372318751e-45,1.4444689417585244e-37,1.8108023290459768e-31,2.623232690909297e-26,1.0061866082142792e-21,1.0227733518574337e-17,2.7575419625695414e-14,1.973735277008371e-11,5.367499688113041e-09,7.930633283930523e-07,6.367621165413368e-05,0.0027788225794997436,0.06592336493998312,1.0,1.0,1.0,1.0,1.0
186.7999999999996,6.315128611234883e-146,9.838230643743338e-124,4.026879931665661e-104,4.407383879301616e-87,1.3126594900607327e-72,1.0825202532594393e-60,1.2870207677881914e-50,1.136082091713008e-41,7.470934560205457e-34,3.6723480140297116e-27,1.3538646292646574e-21,7.548305161229966e-17,1.2802005087452576e-12,6.609494438404394e-09,1.039506438046328e-05,0.004983809716646742,1.0,1.0,1.0,1.0,1.0
186.8999999999996,1.14e-322,1.14e-322,1.14e-322,1.14e-322,4.15e-322,4.15e-322,4.15e-322,7.16e-322,7.16e-322,7.16e-322,1.02e-321,1.32e-321,5.655672157889786e-265,7.972393560704907e-182,1.0821286564301777e-110,2.0631526081412312e-51,1.0,1.0,1.0,1.0,1.0
186.9999999999996,3.534484442260071e-55,6.713926263316597e-47,1.4227691164320581e-39,3.371654137364824e-33,8.956604723626693e-28,2.67346434658815e-23,1.644400974055377e-19,3.81503959608982e-16,3.3400633183049844e-13,1.1040298211937968e-10,1.3784254767595429e-08,8.456524834748255e-07,3.314472113818533e-05,0.000830030777661906,0.01328235160194929,0.13583142006373072,1.0,1.0,1.0,1.0,1.0
187.0999999999996,6.412573486206233e-54,7.824280003281015e-46,1.1211737685713849e-38,1.8910937902119982e-32,3.763203971407898e-27,8.855188931060711e-23,4.454456249759762e-19,8.644213051125863e-16,6.474213842125525e-13,1.8723031093846357e-10,2.0916516547050438e-08,1.1671288364870325e-06,4.20380036207749e-05,0.0009774640850488633,0.014673595998900318,0.14222989573568837,1.0,1.0,1.0,1.0,1.0
187.1999999999996,3.2545113497347805e-24,1.1597769602713147e-20,1.6277116143065323e-17,9.000843416990791e-15,1.9619141260303625e-12,1.6863819085834257e-10,7.373114343908043e-09,2.113952264590726e-07,3.974909170058582e-06,4.902139939330058e-05,0.00039656034494258135,0.0023577694282288218,0.011542386685047005,0.04652649597244337,0.15442716878973195,0.42205971993233365,1.0,1.0,1.0,1.0,1.0
187.29999999999959,2.4025891625312987e-17,7.684204285160017e-15,1.2787983778138904e-12,1.1075967696380311e-10,4.993790234703221e-09,1.1723045340083763e-07,1.7099579838482562e-06,1.848899314790341e-05,0.00014819835070032847,0.000880633534270316,0.0038796116558317065,0.01373582432334828,0.0423625098130345,0.11380812168018847,0.26633827516104097,0.5429587031523005,1.0,1.0,1.0,1.0,1.0
187.39999999999958,4.2063046078941924e-22,7.14625222964712e-19,5.208534693832754e-16,1.6291753830920177e-13,2.1877137718368552e-11,1.261649560317103e-09,3.935534125445584e-08,8.359771771202211e-07,1.2093249411455638e-05,0.00011914655528951012,0.0007995431242953903,0.004053285770545954,0.017214671852434475,0.061252422490479255,0.18259445655061712,0.45603534763001646,1.0,1.0,1.0,1.0,1.0
187.49999999999957,4.203639335706476e-89,1.241240008210913e-75,1.015561119389453e-63,2.31720114120291e-53,1.4839053343242026e-44,2.6841140922575317e-37,3.7080929145360383e-31,1.053296180061196e-25,6.159472800924146e-21,7.424576972206571e-17,1.8470394814965136e-13,1.4530340998953769e-10,5.53248971268906e-08,1.0198232585124892e-05,0.000910338527891159,0.03936124172849903,1.0,1.0,1.0,1.0,1.0
187.59999999999957,9.270600547324287e-09,1.4590234293200316e-07,1.6912361428894505e-06,1.4439565633683392e-05,9.080969104357831e-05,0.00042068666943016335,0.0015548632629376676,0.004965304820878394,0.013700124918203212,0.03266124060187322,0.06727829893171071,0.1245431159925732,0.21548427881296064,0.348468546450633,0.5267016737182172,0.744080504780555,1.0,1.0,1.0,1.0,1.0
187.69999999999956,6.381835391442675e-23,1.4466047549087275e-19,1.3604035157187011e-16,5.309665639431045e-14,8.604309578043949e-12,5.79137938941093e-10,2.058499784142646e-08,4.910382812190915e-07,7.861585159053562e-06,8.448306479412419e-05,0.0006094365075715442,0.0032860900475905853,0.014745204809559147,0.05506172855526114,0.17111334508355072,0.44254786961598347,1.0,1.0,1.0,1.0,1.0
187.79999999999956,1.0167370898196385e-06,7.828278622127352e-06,4.8203084262297985e-05,0.00023738056938902704,0.0009349494576115288,0.0029451984626873017,0.007854421141937018,0.018769234721190093,0.0401896594376063,0.07711166507699314,0.1325764682337479,0.21035490590889264,0.31722232632040576,0.4546741966467728,0.6193881517637816,0.8019588100629005,1.0,1.0,1.0,1.0,1.0
187.89999999999955,7.916887422598525e-39,4.796835799652024e-33,6.314002215008459e-28,1.8076313530176126e-23,1.1268737224459378e-19,1.5314580744101786e-16,6.910841283682164e-14,1.5755553825770183e-11,1.8151585688352366e-09,1.0569993814834588e-07,3.1118253802390714e-06,5.568230763052862e-05,0.0007278284731598918,0.006949796376938809,0.04848057347495522,0.24707991639714783,1.0,1.0,1.0,1.0,1.0
187.99999999999955,8.966747524136756e-07,7.041351403667111e-06,4.411548243216449e-05,0.0002205215617341886,0.0008795229395761975,0.0027989196943900914,0.007528071305719785,0.018125888652106646,0.03906967964362343,0.07538900510228908,0.13022862457514142,0.20746551734227434,0.31399510222029514,0.4514793342083461,0.6167249238509557,0.8003580486969367,1.0,1.0,1.0,1.0,1.0
188.09999999999954,3.676083250591324e-08,4.6970495809911473e-07,4.526596717008992e-06,3.290353727844134e-05,0.0001804075741273386,0.0007461490659137346,0.0025048867341554513,0.007344032639454106,0.0188048164578602,0.04205286376751907,0.08213306157000448,0.14529378617857078,0.2414212056990163,0.37679400461595475,0.5523744737768622,0.7606154050715469,1.0,1.0,1.0,1.0,1.0
188.19999999999953,1.9622744285433517e-102,6.414126673910866e-87,3.3493724295345243e-73,2.8180306518036144e-61,3.852807524882137e-51,8.632488872249566e-43,9.99308084447051e-36,1.873636581456151e-29,5.6991857779199484e-24,2.817081317520762e-19,2.2665294922050507e-15,4.850278105762938e-12,4.504996659613619e-09,1.8167537975059462e-06,0.00031821637934839055,0.02421724784852537,1.0,1.0,1.0,1.0,1.0
188.29999999999953,6.288927e-318,4.1449691112832074e-269,4.7350514609701875e-226,1.0232152791890938e-188,4.559442625203472e-157,4.56178857200668e-131,4.056103965628327e-109,1.2079191240813064e-89,1.2244867876752614e-72,4.2938866802785574e-58,5.292739645282878e-46,1.0646964160690668e-35,1.606806484578118e-26,1.8253603153511414e-18,1.5661445473144643e-11,1.0182642863429545e-05,1.0,1.0,1.0,1.0,1.0
188.39999999999952,2.1993411017471425e-108,5.883147981112605e-92,1.965278554423499e-77,8.277477415381012e-65,4.437881106544553e-54,3.05761829026643e-45,9.140923012809125e-38,3.9786577054358645e-31,2.52597100025429e-25,2.343523785496823e-20,3.1831859870160454e-16,1.0645224121632821e-12,1.4718044176277706e-09,8.416222860746367e-07,0.00019912480760481672,0.019500402000950007,1.0,1.0,1.0,1.0,1.0
188.49999999999952,4.92359356946996e-261,4.653854929652516e-221,8.87061040332587e-186,3.6136827617281277e-155,3.332561733655755e-129,7.364582459045551e-108,7.836990750233608e-90,7.805676542345467e-74,7.356296322321154e-60,6.631332163664248e-48,5.77988077684418e-38,1.7154447216352014e-29,6.063722533353393e-22,2.5585196782751305e-15,1.2915316997630538e-09,7.817469327504984e-05,1.0,1.0,1.0,1.0,1.0
188.5999999999995,1.0097212229210014e-44,4.869184198165619e-38,4.0090264998862366e-32,5.6445267393369646e-27,1.36112719793923e-22,5.630253523653398e-19,6.50907478711786e-16,3.4222009321840654e-13,8.1850521468567e-11,8.908442060503191e-09,4.413478229663208e-07,1.2310390570464087e-05,0.00023901446517468055,0.0032304761879822144,0.030396766956789063,0.19912931937242448,1.0,1.0,1.0,1.0,1.0
188.6999999999995,1.3144673937904599e-20,1.3262744012499755e-17,6.092751339828477e-15,1.27474815156111e-12,1.215067672189098e-10,5.278078466821496e-09,1.2947245153431035e-07,2.2216111382082795e-06,2.6667087800472595e-05,0.00022393796727656042,0.0013156857688875945,0.005955080585791236,0.02286212035811248,0.07444656349811557,0.20562597452922454,0.48175069084581784,1.0,1.0,1.0,1.0,1.0
188.7999999999995,3.206652021903868e-58,1.7861924740728026e-49,9.785363584002308e-42,5.286455874649968e-35,2.823937835821092e-29,1.4955804582589013e-24,1.4923469741304863e-20,5.320829006792415e-17,6.782161551741032e-14,3.092188258268282e-11,5.0454753438580045e-09,3.8891605861586475e-07,1.8683824720279493e-05,0.0005594745656958002,0.010443548245237525,0.12153950441194591,1.0,1.0,1.0,1.0,1.0
188.8999999999995,1.0872732318644773e-28,1.8750723122044044e-24,1.060205362404086e-20,1.9666383874323356e-17,1.1975431096107546e-14,2.3952961573557403e-12,2.1374301904434678e-10,1.1549866221417729e-08,3.7798005640295093e-07,7.492423726406921e-06,8.996878553266958e-05,0.0007492487296308679,0.004953201882074402,0.02599462010701074,0.10830036599532285,0.3582093741419303,1.0,1.0,1.0,1.0,1.0
188.9999999999995,1.1346744173078963e-28,1.9446874608280547e-24,1.0934745791440285e-20,2.018447527314627e-17,1.2238984945883206e-14,2.439278966302796e-12,2.1700030120238691e-10,1.1693951298321056e-08,3.8178499193684985e-07,7.552445017577385e-06,9.053613182989062e-05,0.0007528880531849536,0.004970890633009539,0.026058229274894734,0.10846110890581416,0.3584537926277653,1.0,1.0,1.0,1.0,1.0
189.09999999999948,2.009051524268339e-104,1.3294292471512617e-88,1.293321818365318e-74,1.866266789552795e-62,4.030035883802853e-52,1.3138275419780805e-43,2.0868398717184e-36,5.1813036597906395e-30,2.014351937129078e-24,1.2283549651993902e-19,1.176925888094152e-15,2.9230820119562936e-12,3.100430642844281e-09,1.4049125919404307e-06,0.00027206949396457877,0.02252529636818262,1.0,1.0,1.0,1.0,1.0
189.19999999999948,3.983276973481436e-32,2.2988378777241114e-27,3.781632742450159e-23,1.774579217218725e-19,2.3773761956916784e-16,9.099717700458114e-14,1.4055677144531894e-11,1.236530910136989e-09,6.196640776382516e-08,1.7691903148380122e-06,2.8782491594503037e-05,0.0003105659482562053,0.0025863363276903044,0.016624035039939204,0.08247507839473474,0.3158336754288962,1.0,1.0,1.0,1.0,1.0
189.29999999999947,1.930391734448128e-58,1.1637179203483933e-49,6.834512272615297e-42,3.921038028597678e-35,2.2034426832852558e-29,1.2161310339228608e-24,1.2562735778188988e-20,4.619097687034922e-17,6.048263950932521e-14,2.8218657858391395e-11,4.693589722707423e-09,3.6776591980779704e-07,1.7927830330207175e-05,0.0005437794320204973,0.010263736298052007,0.12056596032075921,1.0,1.0,1.0,1.0,1.0
189.39999999999947,5.989523715941383e-12,2.9008598918140904e-10,9.079879436087125e-09,1.8369343869120983e-07,2.402197946767838e-06,2.0307986096500235e-05,0.00012473639111367434,0.0006255194532610702,0.0025610539374996614,0.008561223154476178,0.023366895937137727,0.054995950959901826,0.11787260532003563,0.23006440284243065,0.4089236702094907,0.6619013307788042,1.0,1.0,1.0,1.0,1.0
189.49999999999946,2.017785780874116e-09,4.027952653663395e-08,5.755756402261619e-07,5.887805673502665e-06,4.311831710143707e-05,0.0002260745410804105,0.0009269593227210691,0.003246202747138206,0.009709613697677361,0.024805329970776675,0.05412653313490004,0.10525101133374752,0.19028330326237733,0.3198413257741058,0.4998378213613652,0.7262488342951207,1.0,1.0,1.0,1.0,1.0
189.59999999999945,4.5164533163639814e-05,0.00019615651427361508,0.000727081082664386,0.002300081940645542,0.006209971059457963,0.01430958705376861,0.02926653015579676,0.05524813545525167,0.096264833956878,0.1548184625130878,0.22981812231529639,0.32172335741034425,0.4339483266153308,0.5639633080390013,0.7061897117873903,0.8520202732634993,1.0,1.0,1.0,1.0,1.0
189.69999999999945,0.0035899940423954166,0.00801046586191092,0.0164707062794119,0.031207467383679004,0.0544876570419332,0.08766626405857829,0.13230627407225085,0.19065684378374956,0.26233053393450734,0.3446436134986164,0.4323316585267649,0.5242574484023991,0.622160889735789,0.7225891444012785,0.8213171430771171,0.9136106912486261,1.0,1.0,1.0,1.0,1.0
189.79999999999944,1.5354219836071515e-10,4.541790907995742e-09,9.188752078094303e-08,1.2715904956271696e-06,1.2037343916345372e-05,7.795393162065272e-05,0.00038209117377539055,0.0015680327841573916,0.005387772793496449,0.01550016273456837,0.03733730274902672,0.07899394907676513,0.15396750569872875,0.2764713588601749,0.457360342696316,0.6970366388595198,1.0,1.0,1.0,1.0,1.0
189.89999999999944,0.012855906964403986,0.02363545899447758,0.04094103592798541,0.06681713523990666,0.10274291496801259,0.14885097802892835,0.2055583543743749,0.27374404959898185,0.3515447732638063,0.4353547542795127,0.5199156769374653,0.6045661674018209,0.691140051835902,0.7767828713912452,0.8583109246636041,0.9323975495393367,1.0,1.0,1.0,1.0,1.0
189.99999999999943,0.0006198890981505775,0.0018088502600325522,0.004714949915561606,0.010978428197018778,0.022834664122868695,0.04242708902382653,0.07231245516802935,0.116096337054374,0.1755740159536475,0.2501146090648427,0.3356261126489136,0.4310789274841148,0.5384946150716964,0.6542287479496088,0.7730395949681655,0.8883781696623314,1.0,1.0,1.0,1.0,1.0
190.09999999999943,3.051468283411409e-09,5.729404038563338e-08,7.75246653021461e-07,7.560029841900516e-06,5.3135353120591624e-05,0.0002691803588966711,0.0010717531711188495,0.0036566219087937027,0.010690656741486625,0.02678384599982475,0.057503051928013325,0.11028171603662905,0.1969406271419517,0.32748197722487943,0.5070617863418349,0.7310664538789768,1.0,1.0,1.0,1.0,1.0
190.19999999999942,5.17835138564582e-12,2.5701735289758354e-10,8.21725219406239e-09,1.6924896438520987e-07,2.245963187908573e-06,1.920429702953211e-05,0.00011905031772113283,0.0006019260793759683,0.0024822483978468313,0.00834921825039216,0.022906244967654657,0.05415115280004299,0.11652440355911274,0.22823559025282808,0.4069200265953008,0.6603830205406381,1.0,1.0,1.0,1.0,1.0
190.29999999999941,5.9e-322,5.9e-322,8.9e-322,8.9e-322,1.19e-321,1.49e-321,1.793e-321,1.793e-321,1.863737434799139e-260,1.4624272105281756e-207,9.34544222581989e-164,1.5772092821260856e-126,2.020331534417017e-93,2.0542241404402768e-64,1.7331260322311512e-39,1.2678114437639677e-18,1.0,1.0,1.0,1.0,1.0
190.3999999999994,3.6450996584678565e-107,6.37548616046019e-91,1.461925710431108e-76,4.436250557690462e-64,1.7982029222250983e-53,9.827178599668843e-45,2.4133280292008075e-37,8.821769877758306e-31,4.8087707979232235e-25,3.9159491590951475e-20,4.772531050405411e-16,1.4552344390329838e-12,1.8531875901146624e-09,9.859922324323906e-07,0.00021926061296902107,0.020386654311607612,1.0,1.0,1.0,1.0,1.0
190.4999999999994,5.250500794585567e-42,9.797683503279952e-36,3.481128580103491e-30,2.3582377114408647e-25,3.050154507138292e-21,7.542542120576304e-18,5.6388841364498205e-15,2.0130316093878635e-12,3.432484729119036e-10,2.7963127406213928e-08,1.0886803948202636e-06,2.4726001743225173e-05,0.00039975958401669635,0.004601087045243511,0.037701936912904514,0.21995487224247673,1.0,1.0,1.0,1.0,1.0
190.5999999999994,5.391355991304416e-23,1.2645090296846873e-19,1.2235677480569815e-16,4.8863707432956805e-14,8.056884071899235e-12,5.487063257274534e-10,1.9670204442658875e-08,4.728055968781456e-07,7.620717452005708e-06,8.237269981810833e-05,0.0005971447117608799,0.003233651631771352,0.01456692120966171,0.054589682540706876,0.1701880170961844,0.44139799225710075,1.0,1.0,1.0,1.0,1.0
190.6999999999994,1.834828235576263e-15,3.0605129260155876e-13,2.8581926439108476e-11,1.4947215134262726e-09,4.377977988133953e-08,7.182974271887878e-07,7.72566853774902e-06,6.373027932156363e-05,0.000403226295282265,0.001956862996663888,0.007284434164117141,0.02234110070581948,0.06063133513293079,0.14560516038683288,0.30941881589414166,0.5818489261504872,1.0,1.0,1.0,1.0,1.0
190.7999999999994,1.3097356795126573e-56,4.1622354856268683e-48,1.386982787791594e-40,4.858699411748244e-34,1.7938005268331905e-28,6.997317222488379e-24,5.386522984969232e-20,1.5253340733570067e-16,1.5897103103813518e-13,6.100766775464036e-11,8.6254328525646e-09,5.884176886720633e-07,2.5354001271689966e-05,0.0006900953389375567,0.011866408343896219,0.1289207674432981,1.0,1.0,1.0,1.0,1.0
190.89999999999938,2.915137576611193e-10,7.845602057739849e-09,1.4591013269502525e-07,1.87528050731845e-06,1.6657057354236178e-05,0.00010226127680414661,0.00047883418518224647,0.001886870252538445,0.006257319639114906,0.017463468950036712,0.041018051361948075,0.0849355980659045,0.16241234422315762,0.28679016829545445,0.4676563092495067,0.7042194713158509,1.0,1.0,1.0,1.0,1.0
190.99999999999937,7.900310966706876e-09,1.2866058234208146e-07,1.5342029871181924e-06,1.3396063947546802e-05,8.565441683942314e-05,0.00040107127163202224,0.001493346701434985,0.004800521738237804,0.013323233015402346,0.0319248512557569,0.06604666663824921,0.12272844506026723,0.21308937595526647,0.34570176844276473,0.5240414541717275,0.7422580622533362,1.0,1.0,1.0,1.0,1.0
191.09999999999937,4.816288294027093e-26,3.300084422524518e-22,8.238689598789841e-19,7.497785080799422e-16,2.4886888850560065e-13,3.014336951742295e-11,1.758022714641158e-09,6.511172142291275e-08,1.531583374749858e-06,2.2883034757771494e-05,0.00021718149951513362,0.0014799608494394415,0.008182785864007149,0.03671006823057487,0.1336323873880741,0.39472103884124976,1.0,1.0,1.0,1.0,1.0
191.19999999999936,0.00018852721506586875,0.0006617429755068713,0.0020297658929577154,0.005440612962116708,0.0127437995250022,0.0260857419757949,0.04822751621150181,0.08323232776805094,0.1340897738386249,0.2016539702528821,0.2830912367092174,0.37789098923406506,0.4885741622615873,0.611812754384798,0.7420460355957462,0.871701284604608,1.0,1.0,1.0,1.0,1.0
191.29999999999936,3.539992946639639e-16,7.600849885765752e-14,8.871730658461796e-12,5.630171521708463e-10,1.9430437914288422e-08,3.647302540662481e-07,4.394618543194741e-06,4.0100373067977416e-05,0.0002771215203638648,0.00145045238189639,0.005749960321847966,0.018607625794364698,0.05297574973116493,0.13268653588977636,0.2923773730501699,0.5668020159580296,1.0,1.0,1.0,1.0,1.0
191.39999999999935,0.0013081834269395532,0.0034208040505580356,0.00808569130435564,0.01727578281729111,0.033365078411508785,0.05824821412267155,0.09411589703728651,0.14410392693850504,0.20908444907549373,0.2874758491729561,0.3745547788414795,0.46915223075240603,0.5731129769266815,0.6828021002105653,0.7933735906671673,0.8990607806595983,1.0,1.0,1.0,1.0,1.0
191.49999999999935,2.859704181175493e-06,1.901192023931365e-05,0.00010259333962774487,0.0004493762469802533,0.0015977479543977625,0.004611296917521697,0.011399302345780326,0.025466509230343774,0.05141605495872613,0.09381418151895986,0.15469663685074672,0.23689069562316478,0.3461537455468943,0.4826634854420026,0.6422065167642798,0.8153804649403381,1.0,1.0,1.0,1.0,1.0
191.59999999999934,0.002826504401372849,0.006576551822934983,0.014017637225304263,0.027370393650761483,0.04895742837593966,0.08022119839780271,0.12284238744537715,0.1793254935973188,0.24955771558267242,0.33108205681587477,0.41873229788951316,0.5113538553428736,0.6107073527180955,0.7132986639700074,0.8147726226113229,0.9101821371753119,1.0,1.0,1.0,1.0,1.0
191.69999999999933,0.0028368243535212925,0.006598685983927032,0.01406052751979508,0.027445211060277613,0.049074288500645935,0.08038325610121336,0.12304678790225114,0.17956743750817739,0.2498262114789982,0.3313614847030713,0.4190059177987701,0.5116063907801279,0.6109240354121565,0.7134672078971196,0.81488530120446,0.9102374936678235,1.0,1.0,1.0,1.0,1.0
191.79999999999933,2.4800382735245496e-08,3.4006101716763875e-07,3.481101669000179e-06,2.660458602540539e-05,0.00015180804483953965,0.0006467703307190215,0.0022224262651996227,0.006652555066776327,0.017347527051853374,0.03940749045910143,0.07798592483348316,0.1395309086259509,0.23423058153263746,0.3689237647084412,0.5451931741999437,0.7559373656780706,1.0,1.0,1.0,1.0,1.0
191.89999999999932,0.010258158322744484,0.01963046372310143,0.03519116064315542,0.059098902856539376,0.092975595437175,0.137026058601071,0.19180335875045432,0.2585210497808893,0.335523222608818,0.41931127361493087,0.5045893555383915,0.5906104069320863,0.679195674385001,0.7673961229421679,0.8518737405143129,0.9290987379475192,1.0,1.0,1.0,1.0,1.0
191.99999999999932,9.386613415178155e-08,1.0514660291402914e-06,8.999634700743285e-06,5.885909198421091e-05,0.0002941555116858027,0.0011233908687374747,0.0035187272745860927,0.009700915032865394,0.023540501273348082,0.05028033481133205,0.09452868141985475,0.16189043891792987,0.26137460380487676,0.3978239418816231,0.570827046466751,0.772155947263445,1.0,1.0,1.0,1.0,1.0
192.0999999999993,9.393675093685038e-05,0.00036753205222127944,0.0012403675566455134,0.0036108198075497674,0.009067054335707979,0.019639767797143017,0.03807393574887564,0.0685383568625907,0.11456587823894411,0.17782538835716788,0.2563010069096505,0.34991171579528,0.46157532449979316,0.588305445473434,0.7245020091470644,0.8620908142528341,1.0,1.0,1.0,1.0,1.0
192.1999999999993,0.0003689893669531957,0.0011724931657955864,0.003291514608366327,0.008163447154076525,0.017887393022564393,0.034627370263030845,0.06103930591519887,0.1009766937421771,0.15676715124604873,0.22840847899076164,0.3123154636941864,0.4076511887503548,0.5166303334733342,0.6357220025867303,0.7595404802774078,0.8811120420566304,1.0,1.0,1.0,1.0,1.0
192.2999999999993,7.957494101943784e-05,0.0003194804857240858,0.0011029847892228314,0.0032745892566043685,0.008360094925097376,0.01835429025573519,0.03598680869656982,0.0654360239359906,0.11034674603838518,0.1725728429658532,0.2502977260589057,0.3435537589496172,0.45536354185550965,0.5828379531255288,0.7203833615872516,0.859817082207365,1.0,1.0,1.0,1.0,1.0
